image_filename,split,is_healthy_control,label_filename,label_exists,box_count,status,issues
3da6e6f3-a737-48ce-9eed-d0b7bbcb83f7.JPG,train,False,3da6e6f3-a737-48ce-9eed-d0b7bbcb83f7.txt,False,0,MISSING_LABEL,
3f4f24bb-1810-49dd-b878-f2af30b69315.JPG,train,False,3f4f24bb-1810-49dd-b878-f2af30b69315.txt,False,0,MISSING_LABEL,
40cb6dbc-c6bb-4d24-b5d0-60ac09f22985.JPG,train,False,40cb6dbc-c6bb-4d24-b5d0-60ac09f22985.txt,False,0,MISSING_LABEL,
43c8e3f6-6f1e-47ea-b338-99e5edbd110d.JPG,train,False,43c8e3f6-6f1e-47ea-b338-99e5edbd110d.txt,False,0,MISSING_LABEL,
43dcf9e8-23fa-45a9-ac8f-4383275ec06f.JPG,train,False,43dcf9e8-23fa-45a9-ac8f-4383275ec06f.txt,False,0,MISSING_LABEL,
44b1fd75-1c62-4db5-bad5-a4d8284cd7e7.JPG,train,False,44b1fd75-1c62-4db5-bad5-a4d8284cd7e7.txt,False,0,MISSING_LABEL,
48833654-f5c0-4246-8b5f-a35e3b170b22.JPG,train,False,48833654-f5c0-4246-8b5f-a35e3b170b22.txt,False,0,MISSING_LABEL,
4b983c49-f8c5-40aa-918f-12dc60a6b631.JPG,train,False,4b983c49-f8c5-40aa-918f-12dc60a6b631.txt,False,0,MISSING_LABEL,
4ce3987a-e862-4fb3-99f4-bc7445211625.JPG,train,False,4ce3987a-e862-4fb3-99f4-bc7445211625.txt,False,0,MISSING_LABEL,
4da6f09f-e2da-46c9-a903-cb9197308b37.JPG,train,False,4da6f09f-e2da-46c9-a903-cb9197308b37.txt,False,0,MISSING_LABEL,
4f3f72d6-3e03-409a-be47-db1acfe4452c.JPG,train,False,4f3f72d6-3e03-409a-be47-db1acfe4452c.txt,False,0,MISSING_LABEL,
51a336bb-0656-4f27-b11e-df6f1ae19191.JPG,train,True,51a336bb-0656-4f27-b11e-df6f1ae19191.txt,False,0,MISSING_LABEL,
51de4f25-7981-4c1e-b185-954da8537e77.JPG,train,False,51de4f25-7981-4c1e-b185-954da8537e77.txt,False,0,MISSING_LABEL,
520178da-be2f-4e7b-87e7-576b7e7a3632.JPG,train,False,520178da-be2f-4e7b-87e7-576b7e7a3632.txt,False,0,MISSING_LABEL,
54790e2f-4cfa-4e9b-b6bf-aca9265eea37.JPG,train,False,54790e2f-4cfa-4e9b-b6bf-aca9265eea37.txt,False,0,MISSING_LABEL,
54f26b5e-cd23-4cd4-b4c9-001d47e80eec.JPG,train,False,54f26b5e-cd23-4cd4-b4c9-001d47e80eec.txt,False,0,MISSING_LABEL,
55fb12f9-38ff-44b3-809d-a0a13adbb3cd.JPG,train,False,55fb12f9-38ff-44b3-809d-a0a13adbb3cd.txt,False,0,MISSING_LABEL,
58a0214d-be61-4fec-8f2f-9816b007e51f.JPG,train,True,58a0214d-be61-4fec-8f2f-9816b007e51f.txt,False,0,MISSING_LABEL,
58a80a56-a101-48d1-af56-268bc00c96de.JPG,train,False,58a80a56-a101-48d1-af56-268bc00c96de.txt,False,0,MISSING_LABEL,
5a673904-01ef-4f5f-ac9a-d22774c2a9f2.JPG,train,True,5a673904-01ef-4f5f-ac9a-d22774c2a9f2.txt,False,0,MISSING_LABEL,
5aed5119-a1f6-4d1d-b59c-660125f81a0c.JPG,train,False,5aed5119-a1f6-4d1d-b59c-660125f81a0c.txt,False,0,MISSING_LABEL,
6015ee57-2acc-406c-a3a6-2536db36ca38.JPG,train,False,6015ee57-2acc-406c-a3a6-2536db36ca38.txt,False,0,MISSING_LABEL,
61208dd6-8aff-4875-8cf2-5fff9b3c782a.JPG,train,False,61208dd6-8aff-4875-8cf2-5fff9b3c782a.txt,False,0,MISSING_LABEL,
650d539e-d624-48cc-9b8c-5bae191f1290.JPG,train,True,650d539e-d624-48cc-9b8c-5bae191f1290.txt,False,0,MISSING_LABEL,
66b23741-679f-449b-87dc-7ce62081493c.JPG,train,False,66b23741-679f-449b-87dc-7ce62081493c.txt,False,0,MISSING_LABEL,
6835b357-ad2d-4d3b-9b6f-d2f50416fe10.JPG,train,False,6835b357-ad2d-4d3b-9b6f-d2f50416fe10.txt,False,0,MISSING_LABEL,
690f7a47-9de3-4048-99b5-e6b720c06eae.JPG,train,False,690f7a47-9de3-4048-99b5-e6b720c06eae.txt,False,0,MISSING_LABEL,
6917a2b2-1ebc-49a6-b1bc-09e626a8689e.JPG,train,False,6917a2b2-1ebc-49a6-b1bc-09e626a8689e.txt,False,0,MISSING_LABEL,
6e50d96b-6697-4ac3-9634-492cd39610fc.JPG,train,False,6e50d96b-6697-4ac3-9634-492cd39610fc.txt,False,0,MISSING_LABEL,
7a133759-c7cd-4856-9a3d-8d49d388e5e1.JPG,train,False,7a133759-c7cd-4856-9a3d-8d49d388e5e1.txt,False,0,MISSING_LABEL,
7a88543a-198b-44ac-9ff6-3ffe0c1659e6.JPG,train,False,7a88543a-198b-44ac-9ff6-3ffe0c1659e6.txt,False,0,MISSING_LABEL,
7dbf11c8-ba8b-4741-8d0e-9b44bbe81c71.JPG,train,True,7dbf11c8-ba8b-4741-8d0e-9b44bbe81c71.txt,False,0,MISSING_LABEL,
7f4901b7-cab5-44c4-bc8c-614a850ca04d.JPG,train,False,7f4901b7-cab5-44c4-bc8c-614a850ca04d.txt,False,0,MISSING_LABEL,
80618862-5366-4b9c-80ec-5fcd0fa57911.JPG,train,False,80618862-5366-4b9c-80ec-5fcd0fa57911.txt,False,0,MISSING_LABEL,
80d34abd-e5e1-4467-b489-c64f05dfac82.JPG,train,False,80d34abd-e5e1-4467-b489-c64f05dfac82.txt,False,0,MISSING_LABEL,
810e8de9-665a-4e93-a533-0cbaf3574bee.JPG,train,False,810e8de9-665a-4e93-a533-0cbaf3574bee.txt,False,0,MISSING_LABEL,
829e27de-18da-475d-9649-90d2c315090e.JPG,train,True,829e27de-18da-475d-9649-90d2c315090e.txt,False,0,MISSING_LABEL,
82d7b5cf-1644-4a50-b3a2-865e55b54c6f.JPG,train,True,82d7b5cf-1644-4a50-b3a2-865e55b54c6f.txt,False,0,MISSING_LABEL,
8324b50e-65bc-4943-8581-be5a6137d7fa.JPG,train,False,8324b50e-65bc-4943-8581-be5a6137d7fa.txt,False,0,MISSING_LABEL,
837d3691-1cfb-44ba-9eee-81f1103bdfd4.JPG,train,False,837d3691-1cfb-44ba-9eee-81f1103bdfd4.txt,False,0,MISSING_LABEL,
83b50274-d05a-425a-8870-8397e1f21253.JPG,train,False,83b50274-d05a-425a-8870-8397e1f21253.txt,False,0,MISSING_LABEL,
85094a39-f7d1-4d61-8b8d-8b3990d02b05.JPG,train,False,85094a39-f7d1-4d61-8b8d-8b3990d02b05.txt,False,0,MISSING_LABEL,
876e352a-3107-40de-8c57-3b1861ffd1c4.JPG,train,False,876e352a-3107-40de-8c57-3b1861ffd1c4.txt,False,0,MISSING_LABEL,
87722656-b04e-491f-ae45-f5fd6bd4ee53.JPG,train,False,87722656-b04e-491f-ae45-f5fd6bd4ee53.txt,False,0,MISSING_LABEL,
879483ef-c2b7-48c1-b6e9-4d3c391fbace.JPG,train,False,879483ef-c2b7-48c1-b6e9-4d3c391fbace.txt,False,0,MISSING_LABEL,
87bb717b-64bb-4b12-addb-7bb1b3543914.JPG,train,False,87bb717b-64bb-4b12-addb-7bb1b3543914.txt,False,0,MISSING_LABEL,
896d4850-409c-4772-a22c-b233a9ef96bc.JPG,train,False,896d4850-409c-4772-a22c-b233a9ef96bc.txt,False,0,MISSING_LABEL,
8a5ebd85-77a0-4e81-a143-e58840c15b19.JPG,train,False,8a5ebd85-77a0-4e81-a143-e58840c15b19.txt,False,0,MISSING_LABEL,
8aac38b7-4d99-4611-9fa9-4df38d458ef5.JPG,train,False,8aac38b7-4d99-4611-9fa9-4df38d458ef5.txt,False,0,MISSING_LABEL,
8d93fc5a-98ee-4ac3-85ba-561b4ca2d141.JPG,train,False,8d93fc5a-98ee-4ac3-85ba-561b4ca2d141.txt,False,0,MISSING_LABEL,
8dae2531-f60d-491a-9d2d-eeeba71b58e2.JPG,train,False,8dae2531-f60d-491a-9d2d-eeeba71b58e2.txt,False,0,MISSING_LABEL,
8fe6feba-a2ae-4978-910d-bdd2c2748991.JPG,train,False,8fe6feba-a2ae-4978-910d-bdd2c2748991.txt,False,0,MISSING_LABEL,
924a6609-c602-4d85-9fa1-ffb84d41ef01.JPG,train,True,924a6609-c602-4d85-9fa1-ffb84d41ef01.txt,False,0,MISSING_LABEL,
9470fd2e-8f37-4266-bc30-deb66c8d5085.JPG,train,False,9470fd2e-8f37-4266-bc30-deb66c8d5085.txt,False,0,MISSING_LABEL,
961f4d65-4576-4d33-9e98-6303c1473bcc.JPG,train,False,961f4d65-4576-4d33-9e98-6303c1473bcc.txt,False,0,MISSING_LABEL,
9772f5c4-9366-4944-86e4-8fce33df18e4.JPG,train,False,9772f5c4-9366-4944-86e4-8fce33df18e4.txt,False,0,MISSING_LABEL,
99f155c4-f67a-47b0-86e0-a38282b744f6.JPG,train,False,99f155c4-f67a-47b0-86e0-a38282b744f6.txt,False,0,MISSING_LABEL,
9ad254f5-e703-4049-afec-620fd1d132ae.JPG,train,False,9ad254f5-e703-4049-afec-620fd1d132ae.txt,False,0,MISSING_LABEL,
9babcef8-1cb1-4b87-80c3-9f0b05077872.JPG,train,False,9babcef8-1cb1-4b87-80c3-9f0b05077872.txt,False,0,MISSING_LABEL,
9bc63337-47ba-410a-8381-26f87cf82ae4.JPG,train,True,9bc63337-47ba-410a-8381-26f87cf82ae4.txt,False,0,MISSING_LABEL,
9c0cdb1e-4a41-47a8-a57c-cd7a9b15e0e8.JPG,train,False,9c0cdb1e-4a41-47a8-a57c-cd7a9b15e0e8.txt,False,0,MISSING_LABEL,
9c3ba921-f491-4835-ae32-7e6c0ade6c66.JPG,train,False,9c3ba921-f491-4835-ae32-7e6c0ade6c66.txt,False,0,MISSING_LABEL,
9db2a832-f3f5-4e74-bff1-6fd6d9860b99.JPG,train,False,9db2a832-f3f5-4e74-bff1-6fd6d9860b99.txt,False,0,MISSING_LABEL,
9effdf54-da02-4668-8604-4939e52712a8.JPG,train,False,9effdf54-da02-4668-8604-4939e52712a8.txt,False,0,MISSING_LABEL,
9f5d25ca-b18d-47a0-bde8-96fe81105557.JPG,train,False,9f5d25ca-b18d-47a0-bde8-96fe81105557.txt,False,0,MISSING_LABEL,
a09a1813-6033-4b00-85fb-ff8e3b9ac96a.JPG,train,False,a09a1813-6033-4b00-85fb-ff8e3b9ac96a.txt,False,0,MISSING_LABEL,
a2d482d7-cc49-4a1e-b3d1-2501be040930.JPG,train,False,a2d482d7-cc49-4a1e-b3d1-2501be040930.txt,False,0,MISSING_LABEL,
a3d42443-3c02-48ef-95b2-0b2591929b34.JPG,train,False,a3d42443-3c02-48ef-95b2-0b2591929b34.txt,False,0,MISSING_LABEL,
a424e38a-50d6-463a-b1b2-67f9bf6b3ac5.JPG,train,False,a424e38a-50d6-463a-b1b2-67f9bf6b3ac5.txt,False,0,MISSING_LABEL,
a51a3bba-7b93-4607-b8d6-791a512058a3.JPG,train,True,a51a3bba-7b93-4607-b8d6-791a512058a3.txt,False,0,MISSING_LABEL,
a6b426d7-3c30-4b9b-a929-97cfab3f606c.JPG,train,False,a6b426d7-3c30-4b9b-a929-97cfab3f606c.txt,False,0,MISSING_LABEL,
ab6acd4f-0c4b-4130-8991-41572767f083.JPG,train,False,ab6acd4f-0c4b-4130-8991-41572767f083.txt,False,0,MISSING_LABEL,
ae5ab967-ab1e-41b2-956b-531ee175f60a.JPG,train,False,ae5ab967-ab1e-41b2-956b-531ee175f60a.txt,False,0,MISSING_LABEL,
aec71bba-9a5f-4f33-a700-6e5c974e2055.JPG,train,False,aec71bba-9a5f-4f33-a700-6e5c974e2055.txt,False,0,MISSING_LABEL,
aeebb8bc-44ac-411e-b184-5612214e529f.JPG,train,True,aeebb8bc-44ac-411e-b184-5612214e529f.txt,False,0,MISSING_LABEL,
aef55c42-55db-4821-becd-b8418e7ef129.JPG,train,False,aef55c42-55db-4821-becd-b8418e7ef129.txt,False,0,MISSING_LABEL,
af5c025a-7ecb-4ae6-a549-373ea2206713.JPG,train,True,af5c025a-7ecb-4ae6-a549-373ea2206713.txt,False,0,MISSING_LABEL,
b0b973f2-b4a6-4540-8889-4508d21bb4ee.JPG,train,True,b0b973f2-b4a6-4540-8889-4508d21bb4ee.txt,False,0,MISSING_LABEL,
b0bda30c-2ea1-4f4f-be4a-e64df8a2df94.JPG,train,False,b0bda30c-2ea1-4f4f-be4a-e64df8a2df94.txt,False,0,MISSING_LABEL,
b1a3b01a-8be8-4bde-b439-c1deaef8a95d.JPG,train,False,b1a3b01a-8be8-4bde-b439-c1deaef8a95d.txt,False,0,MISSING_LABEL,
b2a0595a-5e63-43eb-b790-043c4fbd5ef0.JPG,train,False,b2a0595a-5e63-43eb-b790-043c4fbd5ef0.txt,False,0,MISSING_LABEL,
b2f20b81-c20e-4fd4-a143-e3537fda382b.JPG,train,True,b2f20b81-c20e-4fd4-a143-e3537fda382b.txt,False,0,MISSING_LABEL,
b3147e35-9df6-453b-8e08-85040835e482.JPG,train,False,b3147e35-9df6-453b-8e08-85040835e482.txt,False,0,MISSING_LABEL,
b4697919-f356-472c-8403-fed52c385598.JPG,train,True,b4697919-f356-472c-8403-fed52c385598.txt,False,0,MISSING_LABEL,
b5478203-e30d-4c33-bffb-f362c1b5d4b8.JPG,train,False,b5478203-e30d-4c33-bffb-f362c1b5d4b8.txt,False,0,MISSING_LABEL,
b6a25da4-af3f-40ca-865e-2e0f5d04ba66.JPG,train,False,b6a25da4-af3f-40ca-865e-2e0f5d04ba66.txt,False,0,MISSING_LABEL,
b6b826fd-6bfc-4978-b547-6fc768abdc9e.JPG,train,False,b6b826fd-6bfc-4978-b547-6fc768abdc9e.txt,False,0,MISSING_LABEL,
b80125a8-4ff5-4ffb-8803-d7102cd738b1.JPG,train,True,b80125a8-4ff5-4ffb-8803-d7102cd738b1.txt,False,0,MISSING_LABEL,
b93fca1b-9b81-403d-af8d-da151e30da5a.JPG,train,False,b93fca1b-9b81-403d-af8d-da151e30da5a.txt,False,0,MISSING_LABEL,
b95c7523-8361-411a-9d3f-203ccc3ef615.JPG,train,False,b95c7523-8361-411a-9d3f-203ccc3ef615.txt,False,0,MISSING_LABEL,
b9a1bb73-e507-4212-aa41-29405c83b0a4.JPG,train,False,b9a1bb73-e507-4212-aa41-29405c83b0a4.txt,False,0,MISSING_LABEL,
b9bfbc25-9a22-42d2-a531-59017256c770.JPG,train,False,b9bfbc25-9a22-42d2-a531-59017256c770.txt,False,0,MISSING_LABEL,
ba3836f5-f959-4ae8-9487-0e93f8fc1e0d.JPG,train,True,ba3836f5-f959-4ae8-9487-0e93f8fc1e0d.txt,False,0,MISSING_LABEL,
bd693ced-55cc-426c-bcf1-87cc6bbe77cf.JPG,train,False,bd693ced-55cc-426c-bcf1-87cc6bbe77cf.txt,False,0,MISSING_LABEL,
be425bd0-d604-4dfd-8b53-361fe014ceee.JPG,train,False,be425bd0-d604-4dfd-8b53-361fe014ceee.txt,False,0,MISSING_LABEL,
c1e58fb8-c847-4295-b973-d8fe02ce464b.JPG,train,True,c1e58fb8-c847-4295-b973-d8fe02ce464b.txt,False,0,MISSING_LABEL,
c2dc106d-0601-4aae-9e00-400cd6751d99.JPG,train,True,c2dc106d-0601-4aae-9e00-400cd6751d99.txt,False,0,MISSING_LABEL,
c401b2cc-4b8c-491d-9fde-19a1e53c8583.JPG,train,False,c401b2cc-4b8c-491d-9fde-19a1e53c8583.txt,False,0,MISSING_LABEL,
c4912c6e-264b-441c-91a4-1f6c29d60c22.JPG,train,False,c4912c6e-264b-441c-91a4-1f6c29d60c22.txt,False,0,MISSING_LABEL,
c69668f9-581d-4b63-9a7b-cc9a7ff00928.JPG,train,False,c69668f9-581d-4b63-9a7b-cc9a7ff00928.txt,False,0,MISSING_LABEL,
c81647e6-6c7e-4f86-b87b-4e9a7798df9d.JPG,train,False,c81647e6-6c7e-4f86-b87b-4e9a7798df9d.txt,False,0,MISSING_LABEL,
c83d652f-1016-4396-a320-1a76bbbcb987.JPG,train,False,c83d652f-1016-4396-a320-1a76bbbcb987.txt,False,0,MISSING_LABEL,
cc8ec236-e354-452f-9009-8ee042424cf6.JPG,train,False,cc8ec236-e354-452f-9009-8ee042424cf6.txt,False,0,MISSING_LABEL,
cc904afe-8a14-4187-a065-e46bd2864579.JPG,train,True,cc904afe-8a14-4187-a065-e46bd2864579.txt,False,0,MISSING_LABEL,
cc9cf432-3c83-45c2-93c4-e6d5859e0c01.JPG,train,False,cc9cf432-3c83-45c2-93c4-e6d5859e0c01.txt,False,0,MISSING_LABEL,
cd9645b2-aea8-4a8a-b94c-6c0dc181c7aa.JPG,train,False,cd9645b2-aea8-4a8a-b94c-6c0dc181c7aa.txt,False,0,MISSING_LABEL,
ce7c6df9-8bd9-4dd3-9a39-7288728ffe44.JPG,train,False,ce7c6df9-8bd9-4dd3-9a39-7288728ffe44.txt,False,0,MISSING_LABEL,
d0b0ebf1-f292-4feb-bbda-8a993b6de221.JPG,train,False,d0b0ebf1-f292-4feb-bbda-8a993b6de221.txt,False,0,MISSING_LABEL,
d199161a-08ba-4290-85a9-9db16c5670a7.JPG,train,False,d199161a-08ba-4290-85a9-9db16c5670a7.txt,False,0,MISSING_LABEL,
d1bf5616-dca2-4566-a782-de6a54b4a892.JPG,train,True,d1bf5616-dca2-4566-a782-de6a54b4a892.txt,False,0,MISSING_LABEL,
d2dc6745-8c94-4f1b-9826-6d68dd1773de.JPG,train,False,d2dc6745-8c94-4f1b-9826-6d68dd1773de.txt,False,0,MISSING_LABEL,
d5961da5-92bc-4edb-b9cc-06a37015eb25.JPG,train,True,d5961da5-92bc-4edb-b9cc-06a37015eb25.txt,False,0,MISSING_LABEL,
d9f2f469-087e-481d-ba3d-0469f1f8dce5.JPG,train,False,d9f2f469-087e-481d-ba3d-0469f1f8dce5.txt,False,0,MISSING_LABEL,
dd02324d-fc79-4e36-9ef0-15938090e99d.JPG,train,False,dd02324d-fc79-4e36-9ef0-15938090e99d.txt,False,0,MISSING_LABEL,
ddb6935b-e216-40ef-b2ca-061709483200.JPG,train,True,ddb6935b-e216-40ef-b2ca-061709483200.txt,False,0,MISSING_LABEL,
e014158d-4601-44ac-8d5c-5880a13c2658.JPG,train,False,e014158d-4601-44ac-8d5c-5880a13c2658.txt,False,0,MISSING_LABEL,
e02eb358-59c3-4a21-8636-05c84947b168.JPG,train,False,e02eb358-59c3-4a21-8636-05c84947b168.txt,False,0,MISSING_LABEL,
e3879caf-a113-49dc-b50f-b44528cb6f1a.JPG,train,True,e3879caf-a113-49dc-b50f-b44528cb6f1a.txt,False,0,MISSING_LABEL,
e3ef85e4-7582-4fb7-a741-6d5ae214677c.JPG,train,False,e3ef85e4-7582-4fb7-a741-6d5ae214677c.txt,False,0,MISSING_LABEL,
e6a08c08-6a4c-445c-b3df-bd3d9ce66a85.JPG,train,False,e6a08c08-6a4c-445c-b3df-bd3d9ce66a85.txt,False,0,MISSING_LABEL,
e8dbf21f-87a2-4d8b-8a24-72b92c762f46.JPG,train,False,e8dbf21f-87a2-4d8b-8a24-72b92c762f46.txt,False,0,MISSING_LABEL,
e9260358-27ac-4606-a351-dac9a73c6c1d.JPG,train,False,e9260358-27ac-4606-a351-dac9a73c6c1d.txt,False,0,MISSING_LABEL,
e9509cae-5764-48e8-b3e1-4a639092708c.JPG,train,False,e9509cae-5764-48e8-b3e1-4a639092708c.txt,False,0,MISSING_LABEL,
ea5d8470-a0f9-4c28-9bcb-2d967dd97a2e.JPG,train,False,ea5d8470-a0f9-4c28-9bcb-2d967dd97a2e.txt,False,0,MISSING_LABEL,
efd991c4-9190-4ed7-a860-cac3d876c7a4.JPG,train,False,efd991c4-9190-4ed7-a860-cac3d876c7a4.txt,False,0,MISSING_LABEL,
f32a34ad-458f-4b6b-ba62-44a779c6fa22.JPG,train,False,f32a34ad-458f-4b6b-ba62-44a779c6fa22.txt,False,0,MISSING_LABEL,
f3bfce39-9dbd-49d8-a531-1f82ba0885a5.JPG,train,False,f3bfce39-9dbd-49d8-a531-1f82ba0885a5.txt,False,0,MISSING_LABEL,
f3edb72a-9b10-4813-a761-9b09d1198fe1.JPG,train,False,f3edb72a-9b10-4813-a761-9b09d1198fe1.txt,False,0,MISSING_LABEL,
f480f10d-bd58-4ce8-8218-b564ca61e7f4.JPG,train,True,f480f10d-bd58-4ce8-8218-b564ca61e7f4.txt,False,0,MISSING_LABEL,
f5041ccf-49cb-4917-8d43-14f5be481473.JPG,train,True,f5041ccf-49cb-4917-8d43-14f5be481473.txt,False,0,MISSING_LABEL,
f568f21b-80c4-4fd3-a8fe-6dbd2b41a9ea.JPG,train,False,f568f21b-80c4-4fd3-a8fe-6dbd2b41a9ea.txt,False,0,MISSING_LABEL,
f5c95cf2-6d05-4f12-a754-0ecde4a27b5e.JPG,train,True,f5c95cf2-6d05-4f12-a754-0ecde4a27b5e.txt,False,0,MISSING_LABEL,
f9507a22-d048-40ee-a6b0-21cbdf6c6a97.JPG,train,False,f9507a22-d048-40ee-a6b0-21cbdf6c6a97.txt,False,0,MISSING_LABEL,
fc9018c5-275e-4f92-962a-45849e016b5d.JPG,train,True,fc9018c5-275e-4f92-962a-45849e016b5d.txt,False,0,MISSING_LABEL,
fcdc95aa-76ab-4b21-8deb-7fea9cafb5d3.JPG,train,False,fcdc95aa-76ab-4b21-8deb-7fea9cafb5d3.txt,False,0,MISSING_LABEL,
fce4a123-77fd-4abf-b517-de7b9b3cfe48.JPG,train,True,fce4a123-77fd-4abf-b517-de7b9b3cfe48.txt,False,0,MISSING_LABEL,
